Src,Dst,Time
664,1059,1084987472
1088,1090,1084987531
66,633,1084987591
1088,498,1084987633
664,871,1084987649
26,150,1084987696
598,273,1084987731
664,431,1084987871
633,66,1084987891
633,26,1084987958
664,322,1084988063
664,229,1084988079
1080,996,1084988091
498,1088,1084988120
664,936,1084988153
664,196,1084988176
1088,498,1084988213
633,66,1084988246
664,953,1084988312
633,26,1084988372
633,66,1084988387
664,1009,1084988392
1080,1088,1084988394
1084,558,1084988403
1088,73,1084988415
1088,1080,1084988444
73,1088,1084988526
664,80,1084988542
633,26,1084988561
664,918,1084988619
1088,1080,1084988623
664,665,1084988706
633,66,1084988770
664,959,1084988941
1080,1088,1084988971
1088,529,1084988974
1088,1080,1084988990
633,26,1084988996
66,633,1084989010
664,675,1084989011
664,569,1084989045
664,641,1084989062
664,115,1084989105
664,344,1084989119
664,696,1084989170
664,667,1084989338
664,1084,1084989375
1084,462,1084989550
663,177,1084989615
909,1045,1084990433
237,372,1084990519
237,96,1084990610
504,973,1084990626
32,177,1084990831
1084,1034,1084990952
980,254,1084990954
509,1069,1084991054
1065,664,1084991298
254,980,1084991718
284,293,1084991771
452,1088,1084991835
254,980,1084991952
664,1084,1084992188
554,254,1084992191
403,28,1084992207
529,1088,1084992213
980,254,1084992221
254,554,1084992297
254,980,1084992322
980,254,1084992377
871,664,1084992493
554,254,1084992534
554,254,1084992669
1088,73,1084993117
1088,664,1084993195
1088,529,1084993255
1088,451,1084993505
936,664,1084993545
38,1090,1084993641
38,265,1084993770
265,38,1084993843
671,633,1084994288
425,508,1084994818
249,313,1084994821
249,313,1084994888
1009,664,1084995223
683,941,1084995446
398,709,1084996054
66,956,1084996497
47,554,1084996530
32,177,1084996688
1031,498,1084996867
917,664,1084997003
574,529,1084997158
574,7,1084997203
574,228,1084997255
574,498,1084997329
574,1022,1084997794
346,529,1084998038
346,966,1084998055
2,1091,1084998172
529,346,1084998353
462,465,1084998439
709,346,1084998442
462,465,1084998518
462,818,1084998614
709,398,1084998636
308,327,1084998775
339,912,1084998797
254,912,1084998810
953,956,1084998822
478,411,1084998899
462,1019,1084998919
529,346,1084998997
912,254,1084999213
640,317,1084999251
352,546,1084999268
254,912,1084999292
675,1036,1084999323
105,1088,1084999588
254,912,1084999626
462,1084,1084999776
462,980,1084999795
452,1088,1084999931
105,332,1084999963
465,462,1085000153
376,1073,1085000330
980,462,1085000387
529,346,1085000412
1088,779,1085000446
779,980,1085000557
452,1088,1085000652
43,779,1085000718
452,1088,1085000931
43,779,1085000939
1088,555,1085001190
328,38,1085001277
1067,779,1085001288
555,1088,1085001451
328,1086,1085001470
1039,43,1085001502
1039,372,1085001575
555,1088,1085001576
1088,202,1085001590
1088,555,1085001633
779,1085,1085001809
273,574,1085001812
47,56,1085001825
195,282,1085001909
546,462,1085001911
1088,555,1085002169
134,448,1085002180
558,83,1085002335
1088,555,1085002510
875,610,1085002604
265,1092,1085002681
452,1088,1085002721
265,1082,1085002755
690,855,1085003005
508,187,1085003280
420,240,1085003606
1082,265,1085003683
1082,265,1085003709
282,368,1085003947
265,1082,1085004017
368,282,1085004073
273,598,1085004329
1082,265,1085004349
351,43,1085004561
932,254,1085004584
530,374,1085004648
282,630,1085004732
959,725,1085004864
655,879,1085005040
504,462,1085005055
425,953,1085005412
425,508,1085005517
1077,574,1085006378
560,723,1085006591
560,624,1085006619
497,554,1085007123
1089,44,1085007136
352,546,1085007234
214,740,1085007338
912,254,1085007787
265,439,1085007843
1089,951,1085007940
8,1082,1085007953
475,237,1085008034
953,425,1085008115
67,576,1085008443
764,222,1085008501
17,406,1085008695
655,1094,1085008754
655,1082,1085008829
191,1088,1085008924
285,663,1085009128
28,951,1085009236
1019,299,1085009337
1088,508,1085009411
260,543,1085009565
1019,1081,1085010225
633,671,1085010287
177,663,1085010432
949,764,1085010573
8,1089,1085010583
177,663,1085010607
8,1096,1085010679
177,663,1085010734
8,1080,1085010741
714,254,1085010848
8,1095,1085010863
8,1087,1085010916
8,1069,1085010992
177,663,1085011005
8,1095,1085011050
8,855,1085011132
8,558,1085011167
8,66,1085011238
151,789,1085011316
8,1095,1085011506
8,1095,1085011632
663,177,1085011703
558,454,1085011801
8,1095,1085011897
727,1085,1085011919
8,1095,1085012080
8,1095,1085012337
177,663,1085012363
8,558,1085012388
8,259,1085012483
8,558,1085012528
177,663,1085012561
8,558,1085012596
543,260,1085012711
727,1085,1085012798
8,1095,1085012801
8,558,1085012817
8,558,1085012893
8,558,1085013021
703,690,1085013076
8,558,1085013113
177,663,1085013147
8,1095,1085013178
8,558,1085013211
66,633,1085013341
8,1095,1085013350
195,368,1085013363
8,558,1085013419
299,703,1085013680
633,66,1085013720
299,703,1085013796
62,462,1085013832
299,703,1085013837
299,703,1085013916
671,633,1085013979
164,779,1085014048
362,379,1085014186
703,372,1085014308
66,633,1085014417
66,637,1085014644
973,504,1085014763
785,548,1085015341
376,1098,1085015814
425,953,1085016127
1016,443,1085016338
119,98,1085016527
134,188,1085017244
1016,258,1085017301
574,1022,1085017574
574,395,1085017596
273,574,1085017758
714,140,1085018145
352,546,1085018237
1087,950,1085018272
47,229,1085018687
633,671,1085018754
633,66,1085018948
40,714,1085018970
8,66,1085019914
8,855,1085019932
431,664,1085020117
182,1077,1085020137
8,1080,1085020158
411,703,1085020308
8,567,1085020595
1031,498,1085020641
8,855,1085020940
188,567,1085021404
11,558,1085021660
1016,258,1085021912
11,558,1085021941
1077,182,1085022087
554,497,1085022122
1077,182,1085022353
1059,504,1085022374
11,284,1085022417
663,177,1085022476
597,465,1085022618
11,529,1085023223
1097,1101,1085023409
960,425,1085023496
11,529,1085023520
1097,922,1085023557
1039,43,1085023565
11,853,1085023569
11,529,1085023613
1039,25,1085023618
11,164,1085023856
11,529,1085023867
96,875,1085023933
370,346,1085024149
770,254,1085024322
11,529,1085024373
11,670,1085024519
136,959,1085024692
40,714,1085024799
497,554,1085024813
346,370,1085024887
136,317,1085024892
779,1085,1085024893
346,370,1085024902
136,770,1085024946
11,529,1085024972
1102,806,1085025057
136,770,1085025090
254,770,1085025106
1019,254,1085025131
770,254,1085025154
714,40,1085025186
254,770,1085025266
105,96,1085025274
2,182,1085025326
160,254,1085025333
0,446,1085025360
363,770,1085025666
346,370,1085025671
346,370,1085025728
17,363,1085025762
346,363,1085025829
105,714,1085025833
346,370,1085026086
260,353,1085026329
230,936,1085026400
346,370,1085026550
770,363,1085026634
88,663,1085026750
283,285,1085026921
283,1082,1085027030
663,88,1085027229
489,17,1085027610
96,352,1085027684
756,980,1085027821
1067,779,1085028150
1039,670,1085028328
997,1082,1085028550
61,1040,1085028719
997,317,1085028766
1039,670,1085028919
61,420,1085029048
832,818,1085029085
536,535,1085029099
536,325,1085029130
536,195,1085029145
8,1080,1085029172
536,819,1085029247
536,1067,1085029269
689,574,1085029298
8,1103,1085029306
1025,293,1085029307
61,832,1085029330
690,855,1085029437
1085,254,1085029611
832,61,1085029735
887,299,1085029811
1085,596,1085029987
1089,367,1085030026
596,476,1085030419
1086,328,1085030477
1085,254,1085030583
368,536,1085030706
254,1085,1085030791
318,596,1085030908
546,947,1085031013
604,939,1085031226
985,1088,1085031349
187,555,1085031397
11,284,1085031459
267,381,1085031534
521,596,1085031732
11,1087,1085031765
451,705,1085031811
332,775,1085031814
332,1062,1085031896
332,491,1085032008
714,254,1085032065
25,1039,1085032250
352,546,1085032277
352,96,1085032316
714,254,1085032331
574,689,1085032606
714,254,1085032691
8,1080,1085032698
675,670,1085032699
8,66,1085032714
657,453,1085032928
352,181,1085032943
596,675,1085032970
960,425,1085033040
598,596,1085033062
254,714,1085033071
596,521,1085033130
318,596,1085033213
714,254,1085033248
135,1031,1085033253
476,596,1085033370
576,96,1085033397
98,861,1085033405
596,476,1085033436
215,556,1085033447
135,267,1085033462
616,181,1085033577
1082,655,1085033629
301,1069,1085033649
714,254,1085033689
1082,283,1085033695
17,1104,1085033699
273,682,1085033708
584,620,1085033737
584,620,1085033746
791,815,1085033810
657,596,1085033815
254,714,1085033838
1069,301,1085033872
267,135,1085033926
690,1105,1085033946
11,7,1085033951
950,1087,1085033971
542,304,1085034020
181,616,1085034034
542,798,1085034039
542,1108,1085034071
37,957,1085034073
950,1106,1085034090
11,7,1085034178
657,254,1085034207
714,254,1085034401
254,714,1085034416
11,7,1085034462
57,267,1085034540
565,655,1085034541
1074,1036,1085034655
655,565,1085034676
714,254,1085034677
725,936,1085034750
565,556,1085034759
1106,655,1085034804
150,26,1085034835
1106,950,1085034836
83,558,1085034858
565,655,1085034872
655,565,1085034915
980,444,1085034938
655,846,1085034947
1106,655,1085034954
655,1106,1085034993
1106,655,1085035049
655,1106,1085035098
119,314,1085035135
150,633,1085035234
735,331,1085035320
8,1082,1085035386
655,1106,1085035592
317,985,1085035595
1106,655,1085035630
723,50,1085035674
655,1106,1085035732
1106,655,1085035797
425,960,1085035820
655,1106,1085035828
83,246,1085035835
346,491,1085035888
8,1082,1085035893
142,1054,1085035909
352,181,1085035997
142,1054,1085036133
735,331,1085036157
142,346,1085036160
215,936,1085036225
1110,346,1085036227
246,83,1085036242
846,346,1085036251
142,1054,1085036330
846,44,1085036350
855,346,1085036476
83,649,1085036562
1111,181,1085036587
142,346,1085036618
782,56,1085036621
346,855,1085036641
346,846,1085036768
142,346,1085036851
723,1080,1085036894
846,346,1085036900
782,56,1085036927
352,181,1085037043
723,1080,1085037126
596,96,1085037144
1080,723,1085037159
142,346,1085037174
96,596,1085037194
37,846,1085037201
596,96,1085037215
346,855,1085037256
96,596,1085037286
596,96,1085037301
633,150,1085037383
655,1106,1085037418
1084,829,1085037429
322,550,1085037516
1003,596,1085037684
610,875,1085037705
569,756,1085037726
43,1039,1085037743
556,1054,1085037763
1113,451,1085037767
846,37,1085037781
1054,556,1085037875
44,215,1085037884
44,846,1085037905
293,1025,1085037950
681,879,1085037980
657,254,1085037997
1111,37,1085038058
1080,723,1085038058
325,319,1085038108
142,1054,1085038136
1113,451,1085038184
556,1054,1085038263
142,1054,1085038270
1003,1103,1085038329
352,181,1085038415
565,254,1085038448
565,293,1085038482
193,1113,1085038500
637,703,1085038522
565,96,1085038553
558,610,1085038560
936,725,1085038609
657,574,1085038624
181,352,1085038646
657,182,1085038680
657,574,1085038770
1084,182,1085038794
565,574,1085038833
11,559,1085038857
985,317,1085038879
142,1054,1085038960
565,574,1085038968
665,664,1085038994
764,949,1085039018
134,954,1085039043
764,140,1085039047
8,1080,1085039144
202,936,1085039146
569,756,1085039190
586,1084,1085039216
1084,1116,1085039233
855,346,1085039236
556,1054,1085039275
8,66,1085039355
1054,556,1085039366
569,895,1085039444
351,701,1085039481
43,142,1085039513
1084,764,1085039537
17,1117,1085039607
723,1080,1085039612
8,699,1085039642
142,1054,1085039698
1019,764,1085039805
8,699,1085039811
755,764,1085039827
182,923,1085039865
182,248,1085039893
8,699,1085039928
960,985,1085039936
764,1084,1085039980
182,1009,1085040003
182,521,1085040028
764,755,1085040043
8,556,1085040070
43,142,1085040071
1019,764,1085040079
8,699,1085040079
202,936,1085040081
182,550,1085040118
182,169,1085040139
444,1067,1085040139
182,527,1085040242
8,1082,1085040287
8,699,1085040298
1084,182,1085040374
1084,764,1085040415
756,1019,1085040418
1080,723,1085040504
999,895,1085040534
8,1082,1085040543
764,1084,1085040544
8,1080,1085040563
193,764,1085040598
142,1054,1085040598
1084,764,1085040614
202,936,1085040627
556,1054,1085040642
142,1054,1085040688
8,699,1085040705
1019,764,1085040715
764,1084,1085040738
8,66,1085040748
1054,556,1085040773
444,1067,1085040794
1019,1112,1085040800
142,1054,1085041001
1019,764,1085041003
193,764,1085041037
997,1086,1085041059
1019,1112,1085041080
1019,764,1085041109
11,559,1085041145
1080,723,1085041148
569,756,1085041148
1083,968,1085041169
1019,1112,1085041186
11,491,1085041202
813,985,1085041216
11,559,1085041263
119,314,1085041272
66,1118,1085041280
119,182,1085041282
764,1064,1085041386
993,1104,1085041428
662,951,1085041436
569,756,1085041453
11,662,1085041484
11,662,1085041567
764,1084,1085041570
1118,66,1085041618
1054,556,1085041655
11,662,1085041707
8,699,1085041714
755,764,1085041734
8,1082,1085041739
764,1084,1085041836
914,322,1085041867
1120,1082,1085041876
11,662,1085041928
764,1084,1085041949
1083,8,1085041986
1120,1082,1085042034
1084,764,1085042094
1121,1084,1085042116
1084,764,1085042126
444,1064,1085042154
755,764,1085042155
1088,1113,1085042188
1121,502,1085042199
949,764,1085042304
556,1054,1085042331
1088,813,1085042395
98,843,1085042471
73,254,1085042525
119,813,1085042626
254,73,1085042644
1082,283,1085042682
1084,254,1085042708
254,1084,1085042753
813,558,1085042848
254,73,1085042897
569,756,1085042982
625,1095,1085043084
73,254,1085043132
73,254,1085043189
254,1084,1085043347
254,73,1085043369
73,254,1085043501
1084,254,1085043530
254,73,1085043552
756,569,1085043574
254,1084,1085043588
569,756,1085043601
439,265,1085043667
569,756,1085043778
756,569,1085044124
569,756,1085044188
411,1111,1085044404
1084,543,1085044461
1083,43,1085044503
756,569,1085044554
569,756,1085044558
43,1083,1085045021
1080,317,1085045319
1019,909,1085045356
284,1084,1085045394
284,574,1085045768
38,936,1085045855
38,1124,1085045927
779,1085,1085046095
66,956,1085046311
1083,43,1085046461
346,498,1085046763
635,478,1085046967
936,38,1085047568
1110,346,1085047666
168,222,1085048056
222,168,1085048157
168,222,1085048176
38,455,1085048261
282,284,1085048451
222,168,1085048561
1096,829,1085048694
1096,8,1085048731
222,425,1085048811
168,222,1085048823
168,222,1085049029
509,57,1085049582
502,1121,1085050104
37,1096,1085050146
56,558,1085050967
1122,66,1085051006
66,1122,1085051213
1122,66,1085051423
66,1122,1085051752
66,1122,1085052584
958,37,1085053507
641,450,1085058885
641,600,1085058898
641,448,1085058914
641,230,1085058935
196,1112,1085060049
633,182,1085062106
574,284,1085062253
554,193,1085062632
1036,675,1085063648
1036,1074,1085063903
1036,871,1085064168
8,633,1085068102
939,604,1085068295
64,1019,1085068979
1019,64,1085069265
273,1059,1085070010
1074,509,1085070027
64,1019,1085070097
273,574,1085070098
273,228,1085070170
1088,585,1085070494
509,1074,1085070555
664,1059,1085070583
574,254,1085070604
664,689,1085070617
434,182,1085070660
664,1059,1085070725
434,633,1085070739
664,635,1085070752
1111,411,1085070814
273,574,1085071043
1119,56,1085071390
8,633,1085071497
8,633,1085071513
1095,625,1085071641
664,953,1085071684
8,101,1085071783
273,574,1085071860
1039,43,1085071958
28,1113,1085072534
795,403,1085072624
28,1095,1085072694
228,1106,1085072729
28,461,1085072814
273,1059,1085072993
273,1059,1085073041
273,1059,1085073041
1059,664,1085073130
723,254,1085073244
649,723,1085073253
1059,142,1085073275
723,649,1085073300
723,649,1085073419
723,649,1085073607
723,649,1085073630
649,723,1085073648
1127,468,1085073866
1039,318,1085073913
61,1112,1085074209
284,282,1085074343
936,1122,1085074888
973,363,1085074965
1095,28,1085075439
273,574,1085075670
32,177,1085075739
273,574,1085075903
978,1112,1085076244
202,936,1085076637
936,202,1085077063
803,190,1085077382
542,723,1085077434
309,284,1085077441
177,663,1085077563
177,135,1085077991
38,1082,1085078075
688,1039,1085078132
325,319,1085078270
1082,38,1085078678
688,293,1085078912
229,444,1085078954
191,1088,1085079350
558,610,1085079535
1017,368,1085080160
574,273,1085080181
596,28,1085080254
657,182,1085080379
265,439,1085080417
657,453,1085080425
362,379,1085080662
1084,779,1085080752
596,1129,1085080837
150,633,1085081140
596,980,1085081208
1111,231,1085081290
596,980,1085081315
299,699,1085081379
439,911,1085081411
1111,231,1085081559
585,1092,1085081672
547,1084,1085081755
596,980,1085081762
231,536,1085081796
751,612,1085082083
105,714,1085082241
879,681,1085082306
936,230,1085082517
299,215,1085082584
751,612,1085082635
231,536,1085082646
1084,779,1085082675
8,529,1085082763
231,1111,1085082769
408,950,1085082808
1128,231,1085082824
751,612,1085082844
299,322,1085082914
1111,231,1085083013
